10,3,28,2511561
10,3,29,2558735
10,3,30,2371261
10,3,31,2586103
10,3,32,2388949
10,3,33,2590471
10,3,34,2598413
10,3,35,2542748
10,3,36,2425149
10,3,37,2371262
10,3,38,2366796
10,3,39,2604975
10,3,40,2552034
10,3,41,2590549
10,3,42,2588847
10,3,43,2575585
10,3,44,2581291
10,3,45,2320882
10,3,46,2425271
10,3,47,2558729
10,3,48,2537461
10,3,49,2542751
10,3,50,2603649
10,4,1,2626610
10,4,2,2621364
10,4,3,2611648
10,4,4,2609744
10,4,5,2621349
10,4,6,2587788
10,4,7,2579459
10,4,8,2596161
10,4,9,2601592
10,4,10,2629049
10,4,11,2593618
10,4,12,2596063
10,4,13,2631348
10,4,14,2623007
10,4,15,2601848
10,4,16,2544949
10,4,17,2640165
10,4,18,2593649
10,4,19,2604975
10,4,20,2617550
10,4,21,2554001
10,4,22,2546258
10,4,23,2549955
10,4,24,2620650
10,4,25,2626713
10,4,26,2566835
10,4,27,2590471
10,4,28,2617540
10,4,29,2600849
10,4,30,2630748
10,4,31,2566853
10,4,32,2540268
10,4,33,2612451
10,4,34,2634099
10,4,35,2626611
10,4,36,2537464
10,4,37,2565275
10,4,38,2584058
10,4,39,2609656
10,4,40,2549956
10,4,41,2598413
10,4,42,2603649
10,4,43,2585956
10,4,44,2572678
10,4,45,2590566
10,4,46,2529931
10,4,47,2641051
10,4,48,2648642
10,4,49,2605215
10,4,50,2625085
10,5,1,2650539
10,5,2,2660148
10,5,3,2648642
10,5,4,2670748
10,5,5,2667293
10,5,6,2629049
10,5,7,2627301
10,5,8,2640165
10,5,9,2671449
10,5,10,2626610
10,5,11,2621364
10,5,12,2654948
10,5,13,2684572
10,5,14,2611648
10,5,15,2667088
10,5,16,2609744
10,5,17,2626611
10,5,18,2680552
10,5,19,2587788
10,5,20,2654264
10,5,21,2621349
10,5,22,2673348
10,5,23,2596161
10,5,24,2596063
10,5,25,2593618
10,5,26,2676935
10,5,27,2656760
10,5,28,2579459
10,5,29,2544949
10,5,30,2671461
10,5,31,2673793
10,5,32,2680150
10,5,33,2688949
10,5,34,2656792
10,5,35,2601592
10,5,36,2587789
10,5,37,2601848
10,5,38,2675871
10,5,39,2680287
10,5,40,2684461
10,5,41,2674754
10,5,42,2682148
10,5,43,2620650
10,5,44,2670153
10,5,45,2623007
10,5,46,2678848
10,5,47,2593649
10,5,48,2546258
10,5,49,2679548
10,5,50,2604975
10,6,1,2684572
10,6,2,2705410
10,6,3,2679548
10,6,4,2670748
10,6,5,2688949
10,6,6,2627301
10,6,7,2684461
10,6,8,2703101
10,6,9,2667293
10,6,10,2682148
10,6,11,2680552
10,6,12,2697459
10,6,13,2671449
10,6,14,2673348
10,6,15,2692754
10,6,16,2675871
10,6,17,2680287
10,6,18,2673793
10,6,19,2650539
10,6,20,2660148
10,6,21,2648642
10,6,22,2667088
10,6,23,2703064
10,6,24,2629049
10,6,25,2702486
10,6,26,2676935
10,6,27,2705407
10,6,28,2690353
10,6,29,2671461
10,6,30,2707218
10,6,31,2626611
10,6,32,2705414
10,6,33,2680150
10,6,34,2705374
10,6,35,2687986
10,6,36,2697563
10,6,37,2640165
10,6,38,2714048
10,6,39,2621364
10,6,40,2710203
10,6,41,2626610
10,6,42,2654948
10,6,43,2674754
10,6,44,2587788
10,6,45,2686250
10,6,46,2611648
10,6,47,2702751
10,6,48,2678848
10,6,49,2705548
10,6,50,2609744
10,7,1,2733249
10,7,2,2741416
10,7,3,2705410
10,7,4,2741566
10,7,5,2741397
10,7,6,2738241
10,7,7,2705407
10,7,8,2728048
10,7,9,2679548
10,7,10,2705414
10,7,11,2703101
10,7,12,2684572
10,7,13,2742586
10,7,14,2748528
10,7,15,2688949
10,7,16,2743254
10,7,17,2670748
10,7,18,2684461
10,7,19,2682148
10,7,20,2746858
10,7,21,2725948
10,7,22,2719683
10,7,23,2697459
10,7,24,2627301
10,7,25,2675871
10,7,26,2688951
10,7,27,2741360
10,7,28,2714048
10,7,29,2757170
10,7,30,2680552
10,7,31,2680287
10,7,32,2667293
10,7,33,2705548
10,7,34,2660148
10,7,35,2650539
10,7,36,2759748
10,7,37,2702486
10,7,38,2735380
10,7,39,2745357
10,7,40,2667088
10,7,41,2673348
10,7,42,2692754
10,7,43,2720569
10,7,44,2710203
10,7,45,2671449
10,7,46,2671461
10,7,47,2629049
10,7,48,2648642
10,7,49,2690353
10,7,50,2703064
10,8,1,2776748
10,8,2,2783154
10,8,3,2741416
10,8,4,2788757
10,8,5,2783260
10,8,6,2733249
10,8,7,2759748
10,8,8,2793051
10,8,9,2772064
10,8,10,2768149
10,8,11,2792665
10,8,12,2783256
10,8,13,2748528
10,8,14,2782368
10,8,15,2797558
10,8,16,2688951
10,8,17,2705410
10,8,18,2741397
10,8,19,2782665
10,8,20,2705414
10,8,21,2746858
10,8,22,2788462
10,8,23,2741566
10,8,24,2757170
10,8,25,2801290
10,8,26,2801651
10,8,27,2769458
10,8,28,2773066
10,8,29,2705407
10,8,30,2772063
10,8,31,2783155
10,8,32,2719683
10,8,33,2763048
10,8,34,2783156
10,8,35,2738241
10,8,36,2741360
10,8,37,2795074
10,8,38,2774965
10,8,39,2745357
10,8,40,2803451
10,8,41,2679548
10,8,42,2682148
10,8,43,2684572
10,8,44,2703101
10,8,45,2742586
10,8,46,2791103
10,8,47,2728048
10,8,48,2688949
10,8,49,2802840
10,8,50,2769950
10,9,1,2906349
10,9,2,2908515
10,9,3,2903041
10,9,4,2776748
10,9,5,2910952
10,9,6,2930967
10,9,7,2797558
10,9,8,2930968
10,9,9,2803451
10,9,10,2924048
10,9,11,2783154
10,9,12,2930969
10,9,13,2741416
10,9,14,2793051
10,9,15,2788757
10,9,16,2783260
10,9,17,2901845
10,9,18,2792665
10,9,19,2930971
10,9,20,2733249
10,9,21,2772064
10,9,22,2783256
10,9,23,2933662
10,9,24,2768149
10,9,25,2759748
10,9,26,2900275
10,9,27,2801651
10,9,28,2705410
10,9,29,2940474
10,9,30,2896555
10,9,31,2925029
10,9,32,2772063
10,9,33,2930972
10,9,34,2688951
10,9,35,2930970
10,9,36,2928874
10,9,37,2801292
10,9,38,2763048
10,9,39,2898721
10,9,40,2705414
10,9,41,2919565
10,9,42,2748528
10,9,43,2923570
10,9,44,2914957
10,9,45,2943430
10,9,46,2917440
10,9,47,2741397
10,9,48,2907204
10,9,49,2782665
10,9,50,2801290
10,10,1,2948449
10,10,2,2951700
10,10,3,2930968
10,10,4,2930967
10,10,5,2949854
10,10,6,2948248
10,10,7,2960448
10,10,8,2951631
10,10,9,2930969
10,10,10,2940474
10,10,11,2967751
10,10,12,2943430
10,10,13,2924048
10,10,14,2952163
10,10,15,2908515
10,10,16,2906349
10,10,17,2930971
10,10,18,2903041
10,10,19,2960543
10,10,20,2944387
10,10,21,2933662
10,10,22,2776748
10,10,23,2803451
10,10,24,2962948
10,10,25,2952363
10,10,26,2910952
10,10,27,2947165
10,10,28,2741416
10,10,29,2944162
10,10,30,2797558
10,10,31,2950925
10,10,32,2949405
10,10,33,2963061
10,10,34,2953678
10,10,35,2979490
10,10,36,2967768
10,10,37,2925029
10,10,38,2972778
10,10,39,2930970
10,10,40,2783154
10,10,41,2937988
10,10,42,2967753
10,10,43,2930972
10,10,44,2944381
10,10,45,2783260
10,10,46,2960456
10,10,47,2951898
10,10,48,2987448
10,10,49,2964185
10,10,50,2951008
10,11,1,3006873
10,11,2,2979880
10,11,3,2987448
10,11,4,2967751
10,11,5,2979490
10,11,6,2989873
10,11,7,2951700
10,11,8,2979881
10,11,9,2948449
10,11,10,2974750
10,11,11,2960448
10,11,12,3013948
10,11,13,2962948
10,11,14,2930968
10,11,15,3000984
10,11,16,2972778
10,11,17,2930971
10,11,18,2948248
10,11,19,2988848
10,11,20,3014305
10,11,21,2930967
10,11,22,2978062
10,11,23,2994361
10,11,24,3028777
10,11,25,2949854
10,11,26,2998356
10,11,27,2960543
10,11,28,2951631
10,11,29,2963061
10,11,30,2983513
10,11,31,2990826
10,11,32,2952163
10,11,33,2969981
10,11,34,3006849
10,11,35,3009049
10,11,36,2930969
10,11,37,3003430
10,11,38,3016077
10,11,39,2924048
10,11,40,2993798
10,11,41,2967768
10,11,42,3016180
10,11,43,3025148
10,11,44,2996557
10,11,45,2952363
10,11,46,2980912
10,11,47,2940474
10,11,48,3026177
10,11,49,3008110
10,11,50,2970574
10,12,1,3051244
10,12,2,3037107
10,12,3,3037051
10,12,4,3037048
10,12,5,3028777
10,12,6,3006873
10,12,7,3013948
10,12,8,3043748
10,12,9,2979880
10,12,10,2987448
10,12,11,3041356
10,12,12,3025148
10,12,13,3014305
10,12,14,3026177
10,12,15,2951700
10,12,16,3053259
10,12,17,2979490
10,12,18,3051494
10,12,19,2967751
10,12,20,3047397
10,12,21,3037049
10,12,22,3053852
10,12,23,3052305
10,12,24,3065249
10,12,25,3059678
10,12,26,3026178
10,12,27,3065250
10,12,28,2979881
10,12,29,2989873
10,12,30,2998356
10,12,31,3035370
10,12,32,3053253
10,12,33,3043153
10,12,34,2974750
10,12,35,2930971
10,12,36,2948449
10,12,37,3040684
10,12,38,3035311
10,12,39,3052734
10,12,40,3053257
10,12,41,3036426
10,12,42,3053254
10,12,43,2978062
10,12,44,2930968
10,12,45,3051202
10,12,46,2972778
10,12,47,3053258
10,12,48,2962948
10,12,49,3035482
10,12,50,2930967
9,1,1,3051244
9,1,2,3065250
9,1,3,3065249
9,1,4,3037051
9,1,5,3089448
9,1,6,3059678
9,1,7,3089992
9,1,8,3065253
9,1,9,3037048
9,1,10,3043748
9,1,11,3081554
9,1,12,3076363
9,1,13,3089348
9,1,14,3037107
9,1,15,3028777
9,1,16,3053253
9,1,17,3106066
9,1,18,3072169
9,1,19,3013948
9,1,20,3065251
9,1,21,2987448
9,1,22,3006873
9,1,23,3026178
9,1,24,3053259
9,1,25,3025148
9,1,26,3014305
9,1,27,2979880
9,1,28,2951700
9,1,29,3074848
9,1,30,3074489
9,1,31,2998356
9,1,32,3078751
9,1,33,3026177
9,1,34,3087888
9,1,35,3101348
9,1,36,3051494
9,1,37,3053257
9,1,38,3053852
9,1,39,3083959
9,1,40,3099149
9,1,41,3092649
9,1,42,3037049
9,1,43,3107348
9,1,44,3116963
9,1,45,3052734
9,1,46,3078348
9,1,47,3089449
9,1,48,3041356
9,1,49,3110148
9,1,50,2979490
9,2,1,3089448
9,2,2,3111583
9,2,3,3110565
9,2,4,3106066
9,2,5,3051244
9,2,6,3128548
9,2,7,3116963
9,2,8,3107348
9,2,9,3110148
9,2,10,3065250
9,2,11,3065249
9,2,12,3118780
9,2,13,3089348
9,2,14,3143550
9,2,15,3087888
9,2,16,3110581
9,2,17,3118474
9,2,18,3037051
9,2,19,3065251
9,2,20,3099149
9,2,21,3089992
9,2,22,3138749
9,2,23,3101348
9,2,24,3059678
9,2,25,3053253
9,2,26,3125448
9,2,27,3132763
9,2,28,3116348
9,2,29,3065253
9,2,30,3037048
9,2,31,3026178
9,2,32,3145655
9,2,33,3028777
9,2,34,3043748
9,2,35,3135248
9,2,36,3037107
9,2,37,3136448
9,2,38,3139048
9,2,39,3108907
9,2,40,3132748
9,2,41,3136652
9,2,42,3135448
9,2,43,3137648
9,2,44,3124733
9,2,45,3124548
9,2,46,2987448
9,2,47,3141291
9,2,48,3081554
9,2,49,3156950
9,2,50,3098215
9,3,1,3156950
9,3,2,3143550
9,3,3,3164048
9,3,4,3138749
9,3,5,3156952
9,3,6,3156953
9,3,7,3110565
9,3,8,3111583
9,3,9,3172166
9,3,10,3145784
9,3,11,3156949
9,3,12,3089448
9,3,13,3156951
9,3,14,3110148
9,3,15,3051244
9,3,16,3164251
9,3,17,3118780
9,3,18,3106066
9,3,19,3145655
9,3,20,3166756
9,3,21,638570
9,3,22,3174148
9,3,23,3087888
9,3,24,3157948
9,3,25,3065250
9,3,26,3128548
9,3,27,3065249
9,3,28,3164052
9,3,29,3139048
9,3,30,3116963
9,3,31,3065251
9,3,32,3107348
9,3,33,3110581
9,3,34,3173249
9,3,35,3089348
9,3,36,3293345
9,3,37,3152817
9,3,38,432309
9,3,39,3170662
9,3,40,3037051
9,3,41,3151428
9,3,42,3168699
9,3,43,3160020
9,3,44,3169779
9,3,45,3165406
9,3,46,3319849
9,3,47,3118474
9,3,48,3325048
9,3,49,3099149
9,3,50,3141291
9,4,1,3337773
9,4,2,3169779
9,4,3,3337496
9,4,4,3319849
9,4,5,3172166
9,4,6,3164048
9,4,7,3174148
9,4,8,3341087
9,4,9,3339079
9,4,10,3349297
9,4,11,3339283
9,4,12,3156950
9,4,13,3349210
9,4,14,3138749
9,4,15,3325048
9,4,16,3337772
9,4,17,3143550
9,4,18,3352959
9,4,19,3156953
9,4,20,3337774
9,4,21,3343337
9,4,22,3337651
9,4,23,3110565
9,4,24,3337771
9,4,25,3156952
9,4,26,3111583
9,4,27,3174560
9,4,28,3145784
9,4,29,3337776
9,4,30,638570
9,4,31,3051244
9,4,32,3348066
9,4,33,3337775
9,4,34,3338948
9,4,35,3354527
9,4,36,3293345
9,4,37,3174348
9,4,38,3340976
9,4,39,3110148
9,4,40,3325187
9,4,41,3164251
9,4,42,3366160
9,4,43,3352068
9,4,44,3325188
9,4,45,3089448
9,4,46,3337770
9,4,47,3325191
9,4,48,3352957
9,4,49,3325190
9,4,50,3325102
9,5,1,3373007
9,5,2,3366160
9,5,3,3397797
9,5,4,3385548
9,5,5,3379391
9,5,6,2793050
9,5,7,3349297
9,5,8,3680
9,5,9,3337773
9,5,10,3394454
9,5,11,3349210
9,5,12,3352959
9,5,13,3319849
9,5,14,3397448
9,5,15,672010
9,5,16,83437
9,5,17,3389324
9,5,18,3391560
9,5,19,3169779
9,5,20,3341087
9,5,21,3339283
9,5,22,3354527
9,5,23,3348066
9,5,24,3379048
9,5,25,3386750
9,5,26,3172166
9,5,27,3403255
9,5,28,3337496
9,5,29,3337651
9,5,30,3395649
9,5,31,3338948
9,5,32,3391265
9,5,33,3394449
9,5,34,3339079
9,5,35,3403761
9,5,36,3174148
9,5,37,3378450
9,5,38,3390248
9,5,39,684952
9,5,40,3164048
9,5,41,3411851
9,5,42,3376677
9,5,43,3394453
9,5,44,3367970
9,5,45,3394448
9,5,46,3367917
9,5,47,3156950
9,5,48,3411854
9,5,49,3364510
9,5,50,3411852
9,6,1,3424822
9,6,2,3397448
9,6,3,3397797
9,6,4,3403761
9,6,5,3427926
9,6,6,3411459
9,6,7,3385548
9,6,8,3411851
9,6,9,3373007
9,6,10,3422254
9,6,11,3403255
9,6,12,3411852
9,6,13,3395649
9,6,14,3422448
9,6,15,3366160
9,6,16,3379391
9,6,17,2793050
9,6,18,3440448
9,6,19,3391560
9,6,20,3337773
9,6,21,3411854
9,6,22,3394454
9,6,23,3438954
9,6,24,3422248
9,6,25,3349297
9,6,26,3436083
9,6,27,3319849
9,6,28,3448185
9,6,29,3389324
9,6,30,3409948
9,6,31,3680
9,6,32,3349210
9,6,33,3390248
9,6,34,83437
9,6,35,3418959
9,6,36,3352959
9,6,37,3434891
9,6,38,3339283
9,6,39,3422151
9,6,40,3426230
9,6,41,3429749
9,6,42,3438948
9,6,43,3422250
9,6,44,3348066
9,6,45,3422252
9,6,46,672010
9,6,47,3421348
9,6,48,3411853
9,6,49,3411850
9,6,50,3450190
9,7,1,3467463
9,7,2,3452769
9,7,3,3467466
9,7,4,3448185
9,7,5,3457172
9,7,6,3440448
9,7,7,3467462
9,7,8,3424822
9,7,9,3467461
9,7,10,3427926
9,7,11,3468048
9,7,12,3467467
9,7,13,3467465
9,7,14,3397448
9,7,15,3460102
9,7,16,3471644
9,7,17,3467464
9,7,18,3436083
9,7,19,3422448
9,7,20,3403761
9,7,21,3450190
9,7,22,3488849
9,7,23,3446888
9,7,24,3397797
9,7,25,3434891
9,7,26,3457206
9,7,27,3136472
9,7,28,3450766
9,7,29,3462710
9,7,30,3411459
9,7,31,3472249
9,7,32,3385548
9,7,33,3459504
9,7,34,3373007
9,7,35,3458226
9,7,36,3488750
9,7,37,3438954
9,7,38,3478954
9,7,39,3395649
9,7,40,3453622
9,7,41,3480463
9,7,42,3411851
9,7,43,3475250
9,7,44,3485088
9,7,45,3478175
9,7,46,3366160
9,7,47,2793050
9,7,48,3411852
9,7,49,3448851
9,7,50,3492688
9,8,1,3509751
9,8,2,3488849
9,8,3,3488750
9,8,4,3467463
9,8,5,3521672
9,8,6,3516563
9,8,7,3457172
9,8,8,3452769
9,8,9,3527235
9,8,10,3509748
9,8,11,3468048
9,8,12,3448185
9,8,13,3467466
9,8,14,3440448
9,8,15,3485088
9,8,16,3492688
9,8,17,3516048
9,8,18,3500554
9,8,19,3488667
9,8,20,3480463
9,8,21,3460102
9,8,22,3500548
9,8,23,3424822
9,8,24,3427926
9,8,25,3509457
9,8,26,3471644
9,8,27,3467462
9,8,28,3526967
9,8,29,3472249
9,8,30,3397448
9,8,31,3522389
9,8,32,3498780
9,8,33,3467461
9,8,34,3492660
9,8,35,3467467
9,8,36,3446888
9,8,37,3136472
9,8,38,3450190
9,8,39,3403761
9,8,40,3521822
9,8,41,3436083
9,8,42,3526810
9,8,43,3513410
9,8,44,3478175
9,8,45,3514354
9,8,46,3518006
9,8,47,3467465
9,8,48,3507156
9,8,49,3397797
9,8,50,3522480
9,9,1,3527235
9,9,2,3536905
9,9,3,3534943
9,9,4,3521672
9,9,5,3534941
9,9,6,3532821
9,9,7,3509751
9,9,8,3516563
9,9,9,3538478
9,9,10,3488849
9,9,11,3457172
9,9,12,3526967
9,9,13,3488750
9,9,14,3538775
9,9,15,3452769
9,9,16,3467463
9,9,17,3488667
9,9,18,3534942
9,9,19,3522389
9,9,20,3524625
9,9,21,3540493
9,9,22,3468048
9,9,23,3536906
9,9,24,3509748
9,9,25,3534944
9,9,26,3427926
9,9,27,3546001
9,9,28,3537457
9,9,29,3545342
9,9,30,3549031
9,9,31,3545207
9,9,32,3550136
9,9,33,3534945
9,9,34,3448185
9,9,35,3467466
9,9,36,3551105
9,9,37,3480463
9,9,38,3534948
9,9,39,3531870
9,9,40,3436083
9,9,41,3440448
9,9,42,3526810
9,9,43,3492688
9,9,44,3397448
9,9,45,3485088
9,9,46,2163686
9,9,47,3424822
9,9,48,3516048
9,9,49,3460102
9,9,50,3537453
9,10,1,3549031
9,10,2,3557196
9,10,3,3565243
9,10,4,3536905
9,10,5,3565242
9,10,6,3527235
9,10,7,3565240
9,10,8,3538478
9,10,9,3550136
9,10,10,3561276
9,10,11,3536906
9,10,12,3521672
9,10,13,3534943
9,10,14,3551105
9,10,15,3573175
9,10,16,3509751
9,10,17,3532821
9,10,18,3565193
9,10,19,3570032
9,10,20,3558975
9,10,21,3538775
9,10,22,3550280
9,10,23,3534941
9,10,24,3574100
9,10,25,3546001
9,10,26,3545342
9,10,27,3570030
9,10,28,3568879
9,10,29,3573326
9,10,30,3436083
9,10,31,3457172
9,10,32,3570725
9,10,33,3488849
9,10,34,3562467
9,10,35,3524625
9,10,36,3569458
9,10,37,3516563
9,10,38,3559933
9,10,39,3452769
9,10,40,3553178
9,10,41,3427926
9,10,42,3559100
9,10,43,3550111
9,10,44,3488667
9,10,45,3565173
9,10,46,3467463
9,10,47,3488750
9,10,48,3397448
9,10,49,3576488
9,10,50,3576490
9,11,1,3593455
9,11,2,3585793
9,11,3,3600223
9,11,4,3593454
9,11,5,3565193
9,11,6,3590149
9,11,7,3602154
9,11,8,3589429
9,11,9,3573326
9,11,10,3597417
9,11,11,3565240
9,11,12,3588757
9,11,13,3607859
9,11,14,3573175
9,11,15,3549031
9,11,16,3594993
9,11,17,3584075
9,11,18,3576486
9,11,19,3565242
9,11,20,3601573
9,11,21,3565243
9,11,22,3593080
9,11,23,3570032
9,11,24,3570725
9,11,25,3557196
9,11,26,3596191
9,11,27,3536905
9,11,28,3574100
9,11,29,3614345
9,11,30,3576488
9,11,31,3576490
9,11,32,3600225
9,11,33,3579341
9,11,34,3536906
9,11,35,3593076
9,11,36,3601574
9,11,37,3585863
9,11,38,3561276
9,11,39,3570030
9,11,40,3569458
9,11,41,3600222
9,11,42,3600224
9,11,43,3610158
9,11,44,3527235
9,11,45,3521672
9,11,46,3558975
9,11,47,3593453
9,11,48,3568879
9,11,49,3565173
9,11,50,3538478
9,12,1,3625504
9,12,2,3607859
9,12,3,3600223
9,12,4,3630755
9,12,5,3585793
9,12,6,3593455
9,12,7,3602154
9,12,8,3628477
9,12,9,3614345
9,12,10,3590149
9,12,11,3628515
9,12,12,3565193
9,12,13,3593454
9,12,14,3628512
9,12,15,3639713
9,12,16,3589429
9,12,17,3565240
9,12,18,3597417
9,12,19,3628513
9,12,20,3573326
9,12,21,3611633
9,12,22,3624137
9,12,23,3624810
9,12,24,3549031
9,12,25,3628514
9,12,26,3623496
9,12,27,3628516
9,12,28,3573175
9,12,29,3576486
9,12,30,3601573
9,12,31,3628517
9,12,32,3624746
9,12,33,3628518
9,12,34,3600222
9,12,35,3610158
9,12,36,3618293
9,12,37,3588757
9,12,38,3615589
9,12,39,3601574
9,12,40,3628519
9,12,41,3619347
9,12,42,3609249
9,12,43,3642699
9,12,44,3594993
9,12,45,3565242
9,12,46,3628521
9,12,47,3536905
9,12,48,3579341
9,12,49,3635328
9,12,50,3570032
8,1,1,3663978
8,1,2,3630755
8,1,3,3625504
8,1,4,3665143
8,1,5,3654576
8,1,6,3666573
8,1,7,3669413
8,1,8,3607859
8,1,9,3639713
8,1,10,3656320
8,1,11,3585793
8,1,12,3600223
8,1,13,3593455
8,1,14,3666277
8,1,15,971441
8,1,16,3611633
8,1,17,3669418
8,1,18,3662813
8,1,19,3602154
8,1,20,3669673
8,1,21,3642699
8,1,22,3590149
8,1,23,3669897
8,1,24,3675692
8,1,25,3618293
8,1,26,3669416
8,1,27,3628477
8,1,28,3614345
8,1,29,3628515
8,1,30,3669415
8,1,31,3681993
8,1,32,3655193
8,1,33,3565193
8,1,34,3664053
8,1,35,3669417
8,1,36,3565240
8,1,37,3647093
8,1,38,3641162
8,1,39,3652920
8,1,40,3669419
8,1,41,3667495
8,1,42,3549031
8,1,43,3589429
8,1,44,3661428
8,1,45,3593454
8,1,46,3674655
8,1,47,3666254
8,1,48,3579341
8,1,49,3573326
8,1,50,3624810
8,2,1,3663978
8,2,2,3691429
8,2,3,3689468
8,2,4,3685853
8,2,5,3666573
8,2,6,3689060
8,2,7,3681993
8,2,8,3675692
8,2,9,3665143
8,2,10,3699257
8,2,11,3625504
8,2,12,3630755
8,2,13,3666277
8,2,14,3654576
8,2,15,3686634
8,2,16,3669673
8,2,17,3585793
8,2,18,3692955
8,2,19,3669413
8,2,20,3701333
8,2,21,3695630
8,2,22,3690927
8,2,23,3639713
8,2,24,3607859
8,2,25,3706380
8,2,26,3694935
8,2,27,3698565
8,2,28,971441
8,2,29,3687773
8,2,30,3600223
8,2,31,3656320
8,2,32,3683353
8,2,33,3593455
8,2,34,3673495
8,2,35,3611633
8,2,36,3672259
8,2,37,3713013
8,2,38,3715672
8,2,39,3705797
8,2,40,3602154
8,2,41,3667495
8,2,42,3590149
8,2,43,3618293
8,2,44,3669418
8,2,45,3673830
8,2,46,3669897
8,2,47,3674655
8,2,48,3662813
8,2,49,3642699
8,2,50,3685690
8,3,1,3715672
8,3,2,3701333
8,3,3,3713013
8,3,4,3715676
8,3,5,3715674
8,3,6,3706380
8,3,7,3715673
8,3,8,3699257
8,3,9,3714473
8,3,10,3689468
8,3,11,3691429
8,3,12,3731994
8,3,13,3663978
8,3,14,3715675
8,3,15,3692955
8,3,16,3666573
8,3,17,3675692
8,3,18,3685853
8,3,19,3681993
8,3,20,3715677
8,3,21,3689060
8,3,22,3630755
8,3,23,3625504
8,3,24,3698565
8,3,25,3665143
8,3,26,3686634
8,3,27,3719653
8,3,28,3585793
8,3,29,3725788
8,3,30,3666277
8,3,31,3654576
8,3,32,3713916
8,3,33,3705797
8,3,34,3690927
8,3,35,3709444
8,3,36,3728116
8,3,37,3736176
8,3,38,3736524
8,3,39,3715671
8,3,40,3700135
8,3,41,3694935
8,3,42,3714314
8,3,43,3731993
8,3,44,3639713
8,3,45,3669673
8,3,46,3721730
8,3,47,3607859
8,3,48,3593455
8,3,49,3724835
8,3,50,3734735
8,4,1,3753304
8,4,2,3753302
8,4,3,3753303
8,4,4,3715676
8,4,5,3758104
8,4,6,3763493
8,4,7,3743293
8,4,8,3753309
8,4,9,3753305
8,4,10,3731994
8,4,11,3764899
8,4,12,3701333
8,4,13,3747933
8,4,14,3759927
8,4,15,3753308
8,4,16,3715672
8,4,17,3735693
8,4,18,3736176
8,4,19,3753307
8,4,20,3715674
8,4,21,3765798
8,4,22,3753310
8,4,23,3747293
8,4,24,3713013
8,4,25,3745234
8,4,26,3753306
8,4,27,3750466
8,4,28,3753301
8,4,29,3736524
8,4,30,3747899
8,4,31,3734735
8,4,32,3706380
8,4,33,3714473
8,4,34,3763333
8,4,35,3715673
8,4,36,3759413
8,4,37,3699257
8,4,38,3772625
8,4,39,3663978
8,4,40,3768214
8,4,41,3741493
8,4,42,3692955
8,4,43,3666573
8,4,44,3731993
8,4,45,3691429
8,4,46,3689468
8,4,47,3754180
8,4,48,3715675
8,4,49,3625504
8,4,50,3630755
8,5,1,3783041
